decay_routes
"236Bk,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"236Bk,ECSF,4%,ECSF not yet accounted for,ECSF not accounted for ,ECSF not yet accounted for"
