decay_routes
"28Na,B-,100%,6028.88keV,0.0305seconds,28Mg,B-,100%,152.03keV,75294seconds,28Al,B-,100%,1241.68keV,134.7seconds,28Si,stable"
"28Na,B-N,0.58%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
