decay_routes
"118Pd,B-,100%,1453.62keV,1.9seconds,118Ag,B-,100%,2579.0keV,3.76seconds,118Cd,B-,100%,161.0keV,3018seconds,118In,B-,100%,1879.0keV,5seconds,118Sn,stable"
