decay_routes
"51Co,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"51Co,ECP,3.8%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
