decay_routes
"63V,B-,100%,4706.67keV,0.017seconds,63Cr,B-,100%,3606.67keV,0.129seconds,63Mn,B-,100%,3063.33keV,0.275seconds,63Fe,B-,100%,2936.01keV,6.1seconds,63Co,B-,100%,1528.78keV,27.4seconds,63Ni,B-,100%,17.43keV,3193560908.6287103seconds,63Cu,stable"
"63V,B-N,35%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"63V,B-,100%,4706.67keV,0.017seconds,63Cr,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"63V,B-,100%,4706.67keV,0.017seconds,63Cr,B-,100%,3606.67keV,0.129seconds,63Mn,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
