decay_routes
"17Ne,EC+B+,100%,3648.16keV,0.1092seconds,17F,EC+B+,100%,738.59keV,64.49seconds,17O,stable"
"17Ne,ECP,95.2%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"17Ne,ECA,2.77%,ECA not yet accounted for,ECA not accounted for ,ECA not yet accounted for"
