decay_routes
"26P,EC+B+,100%,5823.86keV,0.0437seconds,26Si,EC+B+,100%,1621.51keV,2.2453seconds,26Al,EC+B+,100%,444.03keV,22626315923782.465seconds,26Mg,stable"
"26P,ECP,36.8%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"26P,EC2P,2.16%,EC2P not yet accounted for,EC2P not accounted for ,EC2P not yet accounted for"
