decay_routes
"168Os,EC+B+,57%,0.0keV,2.1seconds,EC+B+ not yet accounted for"
"168Os,A,43%,2367.46keV,2.1seconds,164W,EC+B+,96.2%,0.0keV,6.3seconds,EC+B+ not yet accounted for"
"168Os,A,43%,2367.46keV,2.1seconds,164W,A,3.8%,0.0keV,6.3seconds,160Hf,EC+B+,99.3%,0.0keV,13.6seconds,EC+B+ not yet accounted for"
"168Os,A,43%,2367.46keV,2.1seconds,164W,A,3.8%,0.0keV,6.3seconds,160Hf,A,0.7%,33.46keV,13.6seconds,156Yb,EC+B+,90%,229.02keV,26.1seconds,EC+B+ not yet accounted for"
"168Os,A,43%,2367.46keV,2.1seconds,164W,A,3.8%,0.0keV,6.3seconds,160Hf,A,0.7%,33.46keV,13.6seconds,156Yb,A,10%,468.7keV,26.1seconds,152Er,A,90%,4371.91keV,10.3seconds,148Dy,EC+B+,100%,17.91keV,198seconds,EC+B+ not yet accounted for"
"168Os,A,43%,2367.46keV,2.1seconds,164W,A,3.8%,0.0keV,6.3seconds,160Hf,A,0.7%,33.46keV,13.6seconds,156Yb,A,10%,468.7keV,26.1seconds,152Er,EC+B+,10%,17.46keV,10.3seconds,EC+B+ not yet accounted for"
