decay_routes
"180Tl,EC+B+,94%,2982.41keV,1.09seconds,EC+B+ not yet accounted for"
"180Tl,A,6%,0.0keV,1.09seconds,176Au,stable"
"180Tl,ECSF,0.0032%,ECSF not yet accounted for,ECSF not accounted for ,ECSF not yet accounted for"
