decay_routes
"39P,B-,100%,3463.33keV,0.28seconds,39S,B-,100%,2189.72keV,11.5seconds,39Cl,B-,100%,826.36keV,3372seconds,39Ar,B-,100%,218.8keV,8457256161.190656seconds,39K,stable"
"39P,B-N,26%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
