decay_routes
"48Ca,2B-,78%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"48Ca,2B-,74%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"48Ca,B-,22%,94.0keV,9.15150853263168e26seconds,48Sc,B-,100%,220.42keV,157356seconds,48Ti,stable"
