decay_routes
"139Tb,EC+B+,0%,0.0keV,1.6seconds,EC+B+ not yet accounted for"
"139Tb,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"139Tb,P, %,0.0keV,P not accounted for ,138Gd,EC+B+,100%,0.0keV,4.7seconds,EC+B+ not yet accounted for"
