decay_routes
"126Nd,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"126Nd,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
