decay_routes
"201Po,EC+B+,98.87%,191.99keV,936seconds,EC+B+ not yet accounted for"
"201Po,A,1.13%,90.9keV,936seconds,197Pb,EC+B+,100%,37.95keV,486seconds,EC+B+ not yet accounted for"
