decay_routes
"210Tl,B-,100%,1216.09keV,78seconds,210Pb,B-,100%,6.08keV,700563756.6359425seconds,210Bi,B-,100%,389.0keV,433036.8seconds,210Po,A,100%,5304.38keV,11955686.4seconds,206Pb,stable"
"210Tl,B-N,0.007%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"210Tl,B-,100%,1216.09keV,78seconds,210Pb,A,0.0000019%,0.0keV,700563756.6359425seconds,206Hg,B-,100%,400.35keV,499.2seconds,206Tl,B-,100%,538.37keV,252.12seconds,206Pb,stable"
"210Tl,B-,100%,1216.09keV,78seconds,210Pb,B-,100%,6.08keV,700563756.6359425seconds,210Bi,A,0.000132%,0.00617keV,433036.8seconds,206Tl,B-,100%,538.37keV,252.12seconds,206Pb,stable"
