decay_routes
"134In,B-,100%,3992.0keV,0.14seconds,134Sn,B-,100%,2529.84keV,1.05seconds,134Sb,B-,100%,2780.92keV,0.78seconds,134Te,B-,100%,188.6keV,2508seconds,134I,B-,100%,626.35keV,3150seconds,134Xe,2B-,0%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"134In,B-N,65%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"134In,B-,100%,3992.0keV,0.14seconds,134Sn,B-N,17%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
