decay_routes
"78Zn,B-,100%,2250.0keV,1.47seconds,78Ga,B-,100%,2578.32keV,5.09seconds,78Ge,B-,100%,227.14keV,5280seconds,78As,B-,100%,1257.37keV,5442seconds,78Se,stable"
