decay_routes
"227U,A,100%,6887.1keV,66seconds,223Th,A,100%,7317.07keV,0.6seconds,219Ra,A,100%,7800.18keV,0.009seconds,215Rn,A,100%,nothingkeV,0.0000023seconds,211Po,A,100%,7442.49keV,0.516seconds,207Pb,stable"
