decay_routes
"80Br,B-,91.7%,717.45keV,1060.8seconds,80Kr,stable"
"80Br,EC+B+,8.3%,8.1keV,1060.8seconds,80Se,2B-, %,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
