decay_routes
"246Es,EC+B+,90.1%,0.0keV,450seconds,EC+B+ not yet accounted for"
"246Es,A,9.9%,364.81keV,450seconds,242Bk,EC+B+,100%,0.0keV,420seconds,EC+B+ not yet accounted for"
