decay_routes
"35Si,B-,100%,1421.84keV,0.78seconds,35P,B-,100%,1022.19keV,47.3seconds,35S,B-,100%,48.76keV,7548768seconds,35Cl,stable"
"35Si,B-N,5%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
