decay_routes
"66Fe,B-,100%,2267.0keV,0.44seconds,66Co,B-,100%,3220.0keV,0.2seconds,66Ni,B-,100%,73.4keV,196560seconds,66Cu,B-,100%,1066.63keV,307.2seconds,66Zn,stable"
