decay_routes
"145Ba,B-,100%,1285.3keV,4.31seconds,145La,B-,100%,761.8keV,24.8seconds,145Ce,B-,100%,619.2keV,180.6seconds,145Pr,B-,100%,674.78keV,21542.4seconds,145Nd,stable"
