decay_routes
"183Au,EC+B+,99.45%,838.41keV,42.8seconds,EC+B+ not yet accounted for"
"183Au,A,0.55%,29.38keV,42.8seconds,179Ir,EC+B+,100%,0.0keV,79seconds,EC+B+ not yet accounted for"
