decay_routes
"71Co,B-,100%,4102.0keV,0.08seconds,71Ni,B-,100%,2822.0keV,2.56seconds,71Cu,B-,100%,858.95keV,19.4seconds,71Zn,B-,100%,1043.31keV,147seconds,71Ga,stable"
"71Co,B-N,6%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
