decay_routes
"129Nd,EC+B+,100%,0.0keV,6.7seconds,129Pr,EC+B+,100%,0.0keV,30seconds,129Ce,EC+B+,100%,1389.09keV,210seconds,129La,EC+B+,100%,610.4keV,696seconds,129Ba,EC+B+,100%,108.13keV,8028seconds,129Cs,EC+B+,100%,0.00256keV,115416seconds,129Xe,stable"
"129Nd,ECP,0%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
