decay_routes
"156Ta,P,71%,0.0keV,P not accounted for ,155Hf,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"156Ta,EC+B+,29%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
