decay_routes
"43Cr,EC+B+,100%,0.0keV,0.0212seconds,EC+B+ not yet accounted for"
"43Cr,ECP,79.3%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"43Cr,EC2P,11.6%,EC2P not yet accounted for,EC2P not accounted for ,EC2P not yet accounted for"
