decay_routes
"132Cs,EC+B+,98.13%,0.829keV,559872seconds,132Xe,stable"
"132Cs,B-,1.87%,4.32keV,559872seconds,132Ba,2B+, %,2B+ not yet accounted for,2B+ not accounted for ,2B+ not yet accounted for"
