decay_routes
"46Cl,B-,100%,7200.83keV,0.232seconds,46Ar,B-,100%,1729.58keV,8.4seconds,46K,B-,100%,2320.77keV,105seconds,46Ca,stable"
"46Cl,B-N,60%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
