decay_routes
"77Sr,EC+B+,100%,2658.39keV,9seconds,77Rb,EC+B+,100%,1670.3keV,226.8seconds,77Kr,EC+B+,100%,663.85keV,4275seconds,77Br,EC+B+,100%,1.11keV,205344seconds,77Se,stable"
"77Sr,ECP,0.08%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
