decay_routes
"65Mn,B-,100%,3417.0keV,0.092seconds,65Fe,B-,100%,3041.7keV,0.81seconds,65Co,B-,100%,2921.89keV,1.16seconds,65Ni,B-,100%,627.89keV,9063seconds,65Cu,stable"
"65Mn,B-N,7.9%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
