decay_routes
"35K,EC+B+,100%,3593.82keV,0.178seconds,35Ar,EC+B+,100%,2269.34keV,1.7756seconds,35Cl,stable"
"35K,ECP,0.37%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
