decay_routes
"48K,B-,100%,2657.88keV,6.8seconds,48Ca,2B-,78%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"48K,B-N,1.14%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"48K,B-,100%,2657.88keV,6.8seconds,48Ca,2B-,74%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"48K,B-,100%,2657.88keV,6.8seconds,48Ca,B-,22%,94.0keV,9.15150853263168e26seconds,48Sc,B-,100%,220.42keV,157356seconds,48Ti,stable"
