decay_routes
"47Mn,EC+B+,100%,0.0keV,0.1seconds,47Cr,EC+B+,100%,3008.62keV,0.5seconds,47V,EC+B+,100%,803.03keV,1956seconds,47Ti,stable"
"47Mn,ECP,3.4%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
