decay_routes
"90Kr,B-,100%,1130.0keV,32.32seconds,90Rb,B-,100%,1916.2keV,158seconds,90Sr,B-,100%,195.8keV,912310729.9254547seconds,90Y,B-,100%,933.61keV,230580seconds,90Zr,stable"
