decay_routes
"142Cs,B-,100%,2480.0keV,1.684seconds,142Ba,B-,100%,409.2keV,636seconds,142La,B-,100%,961.9keV,5466seconds,142Ce,stable"
"142Cs,B-N,0.09%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
