decay_routes
"114In,B-,99.5%,774.03keV,71.9seconds,114Sn,stable"
"114In,EC+B+,0.5%,0.00669keV,71.9seconds,114Cd,2B-,100%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
