decay_routes
"109Tc,B-,100%,2111.65keV,0.91seconds,109Ru,B-,100%,1089.43keV,34.4seconds,109Rh,B-,100%,937.01keV,80.8seconds,109Pd,B-,100%,360.03keV,48924seconds,109Ag,stable"
"109Tc,B-N,0.08%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
