decay_routes
"57Ti,B-,100%,4608.05keV,0.098seconds,57V,B-,100%,3558.89keV,0.32seconds,57Cr,B-,100%,1948.93keV,21.1seconds,57Mn,B-,100%,1092.91keV,85.4seconds,57Fe,stable"
"57Ti,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"57Ti,B-,100%,4608.05keV,0.098seconds,57V,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
