decay_routes
"206Fr,A,84%,5705.28keV,16seconds,202At,EC+B+,63%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"206Fr,EC,16%,EC not yet accounted for,16seconds,EC not yet accounted for"
"206Fr,A,84%,5705.28keV,16seconds,202At,A,37%,2305.01keV,184seconds,198Bi,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
