decay_routes
"110Xe,A,64%,3745.0keV,0.093seconds,106Te,A,100%,nothingkeV,0.00007seconds,102Sn,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"110Xe,EC+B+,36%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"110Xe,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
