decay_routes
"135Sm,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"135Sm,ECP,0.02%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
