decay_routes
"111Tc,B-,100%,2473.84keV,0.29seconds,111Ru,B-,100%,1855.76keV,2.12seconds,111Rh,B-,100%,1296.42keV,11seconds,111Pd,B-,100%,831.36keV,1404seconds,111Ag,B-,100%,350.27keV,643680seconds,111Cd,stable"
"111Tc,B-N,0.85%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
