decay_routes
"139I,B-,100%,2481.31keV,2.28seconds,139Xe,B-,100%,1580.0keV,39.68seconds,139Cs,B-,100%,1670.7keV,556.2seconds,139Ba,B-,100%,891.51keV,4975.8seconds,139La,stable"
"139I,B-N,10%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
