decay_routes
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,A,100%,4187.13keV,1.4099634525447706e17seconds,234Th,B-,100%,47.81keV,2082240seconds,234Pa,B-,100%,212.37keV,24120seconds,234U,A,100%,4759.43keV,7747225326762.336seconds,230Th,A,100%,4664.13keV,2379392218484.237seconds,226Ra,A,100%,4773.38keV,50491081559.3472seconds,222Rn,A,100%,5489.0keV,330350.4seconds,218Po,A,99.98%,6001.14keV,185.82seconds,214Pb,B-,100%,224.67keV,1623.6seconds,214Bi,B-,99.979%,640.02keV,1182.6seconds,214Po,A,100%,7686.73keV,0.00016346seconds,210Pb,B-,100%,6.08keV,700563756.6359425seconds,210Bi,B-,100%,389.0keV,433036.8seconds,210Po,A,100%,5304.38keV,11955686.4seconds,206Pb,stable"
"258Md,SF+EC+B-,0.003%,SF+EC+B- not yet accounted for,SF+EC+B- not accounted for ,SF+EC+B- not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,A,100%,4187.13keV,1.4099634525447706e17seconds,234Th,B-,100%,47.81keV,2082240seconds,234Pa,B-,100%,212.37keV,24120seconds,234U,A,100%,4759.43keV,7747225326762.336seconds,230Th,A,100%,4664.13keV,2379392218484.237seconds,226Ra,A,100%,4773.38keV,50491081559.3472seconds,222Rn,A,100%,5489.0keV,330350.4seconds,218Po,A,99.98%,6001.14keV,185.82seconds,214Pb,B-,100%,224.67keV,1623.6seconds,214Bi,B-,99.979%,640.02keV,1182.6seconds,214Po,A,100%,7686.73keV,0.00016346seconds,210Pb,B-,100%,6.08keV,700563756.6359425seconds,210Bi,B-,100%,389.0keV,433036.8seconds,210Po,A,100%,5304.38keV,11955686.4seconds,206Pb,stable"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,SF,0.000003%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,SF,0.0592%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,SF,0.077%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,SF,0.077%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,SF,0.02615%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,SF,0.02615%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,SF,0.00055%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,SF,0.00055%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,SF,0.0000545%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,SF,0.0000545%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,A,100%,4187.13keV,1.4099634525447706e17seconds,234Th,B-,100%,47.81keV,2082240seconds,234Pa,B-,100%,212.37keV,24120seconds,234U,SF,0.00000000164%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,A,100%,6400.3keV,23820480seconds,250Bk,B-,100%,262.96keV,11563.2seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,A,100%,4187.13keV,1.4099634525447706e17seconds,234Th,B-,100%,47.81keV,2082240seconds,234Pa,B-,100%,212.37keV,24120seconds,234U,Mg,0.000000000014%,Mg not yet accounted for,Mg not accounted for ,Mg not yet accounted for"
"258Md,A,100%,6748.09keV,4449600seconds,254Es,B-,0.000174%,0.0keV,23820480seconds,254Fm,A,99.9408%,7182.51keV,11664seconds,250Cf,A,99.923%,0.0keV,412764591.7476634seconds,246Cm,A,99.97385%,0.0keV,148506893636.42996seconds,242Pu,A,100%,4888.55keV,11833847240472seconds,238U,A,100%,4187.13keV,1.4099634525447706e17seconds,234Th,B-,100%,47.81keV,2082240seconds,234Pa,B-,100%,212.37keV,24120seconds,234U,SF,0.00000000164%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
