decay_routes
"102Y,B-,100%,3096.0keV,0.36seconds,102Zr,B-,100%,1243.14keV,2.9seconds,102Nb,B-,100%,1948.0keV,4.3seconds,102Mo,B-,100%,349.95keV,678seconds,102Tc,B-,100%,1935.0keV,5.28seconds,102Ru,stable"
"102Y,B-N,4.9%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
