decay_routes
"49Ni,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"49Ni,B+P,83%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
