decay_routes
"72Ni,B-,100%,2099.79keV,1.57seconds,72Cu,B-,100%,2490.0keV,6.63seconds,72Zn,B-,100%,80.53keV,167400seconds,72Ga,B-,100%,471.15keV,50760seconds,72Ge,stable"
