decay_routes
"35Al,B-,100%,5512.13keV,0.0383seconds,35Si,B-,100%,1421.84keV,0.78seconds,35P,B-,100%,1022.19keV,47.3seconds,35S,B-,100%,48.76keV,7548768seconds,35Cl,stable"
"35Al,B-N,38%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"35Al,B-2N,0%,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"35Al,B-,100%,5512.13keV,0.0383seconds,35Si,B-N,5%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
