decay_routes
"103Y,B-,100%,3034.0keV,0.23seconds,103Zr,B-,100%,2354.89keV,1.3seconds,103Nb,B-,100%,2111.0keV,1.5seconds,103Mo,B-,100%,1250.0keV,67.5seconds,103Tc,B-,100%,976.73keV,54.2seconds,103Ru,B-,100%,63.64keV,3390940.8seconds,103Rh,stable"
"103Y,B-N,8%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
