decay_routes
"99Cd,EC+B+,100%,0.0keV,16seconds,99Ag,EC+B+,100%,1318.02keV,124seconds,99Pd,EC+B+,100%,443.17keV,1284seconds,99Rh,EC+B+,100%,12.63keV,1391040seconds,99Ru,stable"
"99Cd,B+P,0.17%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
"99Cd,B+A,0.0001%,B+A not yet accounted for,B+A not accounted for ,B+A not yet accounted for"
