decay_routes
"162Sm,B-,100%,1383.0keV,2.4seconds,162Eu,B-,100%,655.68keV,10.6seconds,162Gd,B-,100%,339.8keV,504seconds,162Tb,B-,100%,487.25keV,456seconds,162Dy,stable"
