decay_routes
"8B,EC+B+,100%,6335.51keV,0.77seconds,8Be,A,100%,45.95keV,8.190982317260066e-17seconds,4He,stable"
"8B,B+A,100%,B+A not yet accounted for,B+A not accounted for ,B+A not yet accounted for"
