decay_routes
"144La,B-,100%,986.2keV,40.8seconds,144Ce,B-,100%,82.11keV,24616224seconds,144Pr,B-,100%,1208.48keV,1036.8seconds,144Nd,A,100%,1850.24keV,7.226536048181568e22seconds,140Ce,stable"
