decay_routes
"32Al,B-,100%,5891.92keV,0.033seconds,32Si,B-,100%,69.55keV,4954437378.010944seconds,32P,B-,100%,695.03keV,1232755.2seconds,32S,stable"
"32Al,B-N,0.7%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
