decay_routes
"198Rn,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,A,93%,6359.36keV,0.392seconds,190Pb,EC+B+,99.6%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,EC+B+,7%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,A,93%,6359.36keV,0.392seconds,190Pb,A,0.4%,22.32keV,71seconds,186Hg,EC+B+,99.984%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,A,93%,6359.36keV,0.392seconds,190Pb,A,0.4%,22.32keV,71seconds,186Hg,A,0.016%,0.0keV,82.8seconds,182Pt,EC+B+,99.962%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,A,93%,6359.36keV,0.392seconds,190Pb,A,0.4%,22.32keV,71seconds,186Hg,A,0.016%,0.0keV,82.8seconds,182Pt,A,0.038%,1.67keV,160.2seconds,178Os,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"198Rn,A, %,7161.55keV,0.065seconds,194Po,A,93%,6359.36keV,0.392seconds,190Pb,A,0.4%,22.32keV,71seconds,186Hg,A,0.016%,0.0keV,82.8seconds,182Pt,A,0.038%,1.67keV,160.2seconds,178Os,A,0%,0.0keV,300seconds,174W,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
