decay_routes
"112Ru,B-,100%,1103.72keV,1.75seconds,112Rh,B-,100%,2472.34keV,3.6seconds,112Pd,B-,100%,77.0keV,75744seconds,112Ag,B-,100%,1395.49keV,11268seconds,112Cd,stable"
