,e-Folding Time (seconds),Average beta-decay energy,Daughter
80Ni,0.043280851226668894,5.69,80Cu
80Cu,0.16345734813271953,5.69,80Zn
80Zn,0.8110831519877751,5.69,80Ga
80Ga,2.74112057768903,5.69,80Ge
80Ge,42.55950370622442,5.69,80As
80As,21.92896462151224,5.69,80Se
