,e-Folding Time (seconds),Average beta-decay energy,Daughter
66Cr,0.034336141973157326,5.69,66Mn
66Mn,0.09204394360871586,5.69,66Fe
66Fe,0.6737385840951461,5.69,66Co
66Co,0.2798828379324589,5.69,66Ni
66Ni,283576.1372371346,65.0,66Cu
66Cu,443.1959165610896,266.2,66Zn
