,e-Folding Time (seconds),Average beta-decay energy,Daughter
132Cd,0.12118638343467293,5.69,132In
132In,0.2917129372677484,5.69,132Sn
132Sn,57.27499312329184,5.69,132Sb
132Sb,241.5071498448125,5.69,132Te
132Te,399374.9203111119,59.4,132I
132I,11919.546427824616,242.0,132Xe
