,e-Folding Time (seconds),Average beta-decay energy,Daughter
278Mt,8.65617024533378,5.69,278Ds
278Ds,0.38952766104002007,5.69,278Rg
278Rg,0.011541560327111709,5.69,278Cn
278Cn,0.002885390081777927,5.69,278Nh
278Nh,0.0033181985940446148,5.69,278Fl
