,e-Folding Time (seconds),Average beta-decay energy,Daughter
44S,0.14426950408889633,5.69,44Cl
44Cl,0.8107946129795974,5.69,44Ar
44Ar,1027.4874081211194,5.69,44K
44K,1915.610475292365,27.0,44Ca
