,e-Folding Time (seconds),Average beta-decay energy,Daughter
180Os,1861.0766027467625,6.7,180Ir
180Ir,129.8425536800067,5.69,180Pt
180Pt,80.79092228978193,5.69,180Au
180Au,11.39729082302281,5.69,180Hg
180Hg,3.736580155902415,5.69,180Tl
180Tl,1.5725375945689697,5.69,180Pb
180Pb,0.005915049667644748,5.69,180Bi
